[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
0.0042343139648438	6.8332552949357e-09
0.10648250579834	-8.0633166810173e-10
0.20873308181763	1.339174549031e-08
0.31358242034912	-1.7029881949071e-09
0.41583061218262	-1.4286959171272e-08
0.50768136978149	3.7845850897611e-09
0.61686277389526	7.7555535327178e-09
0.71477890014648	-9.3527798838977e-09
0.81356287002563	-4.2597534388733e-09
0.91321229934692	1.2536072624414e-08
1.0215282440186	-6.1675309304121e-10
1.1185789108276	-1.3231468365404e-08
1.2190937995911	3.2601357724538e-10
1.315279006958	1.3238036444818e-08
1.4253258705139	-5.4023505668965e-09
1.5189099311829	-6.8575025657935e-09
1.6220259666443	7.7248101248983e-09
1.7242765426636	7.4737434019312e-09
1.8334579467773	-6.7806484871369e-09
1.9270420074463	-5.9505942395788e-09
2.0310235023499	1.202881350082e-08
2.129807472229	1.9605039813797e-09
2.2294569015503	-1.2719095110469e-08
2.3282384872437	-3.0761599933982e-09
2.4304890632629	1.3340509141813e-08
2.5396704673767	1.2790442038835e-09
2.6315212249756	-1.312899566841e-08
2.7407026290894	6.7955258087338e-10
2.8368878364563	1.3376379115471e-08
2.9365372657776	-4.1009187157215e-09
3.0361866950989	-8.7635401158082e-09
3.1384348869324	9.518146271148e-09
3.246750831604	6.5002083715626e-09
3.3507323265076	-8.1128241902206e-09
3.4408497810364	-7.7439192835982e-09
3.5526323318481	6.9716095119077e-09
3.6418843269348	7.9297546307089e-09
3.7467312812805	-9.2656735617425e-09
3.8507151603699	-6.5295817641697e-09
3.9520978927612	1.1203873384602e-08
4.0491485595703	2.5446296181286e-09
4.1453313827515	-1.3677239785181e-08
4.2458486557007	2.4933815012673e-09
4.3506956100464	9.7794536912943e-09
4.4633436203003	-8.7942844118061e-09
4.552595615387	-7.492852560631e-09
4.6652436256409	7.899010334711e-09
4.7518944740295	5.8033706729077e-09
4.8541450500488	-1.0008621487145e-08
4.9589943885803	-4.7362567201503e-09
5.0577759742737	1.1685514778037e-08
5.157425403595	2.3499251433634e-09
5.2579426765442	-1.3282704713902e-08
5.3723239898682	-1.0778904435682e-09
5.4650402069092	1.2561691242752e-08
5.5646896362305	1.6223430376883e-09
5.6626081466675	-1.3303196766401e-08
5.766589641571	6.0782434641027e-10
5.8688378334045	1.1716259074035e-08
5.9780192375183	-6.2119127619553e-09
6.067271232605	-8.7379214974703e-09
6.1703872680664	8.964764930397e-09
6.27610206604	4.58390703173e-09
6.3740205764771	-1.2140107585878e-08
6.4702033996582	-1.1649966547012e-09
6.5707206726074	1.180849107385e-08
6.6799020767212	-6.0940625878914e-09
6.7778182029724	-6.7345262699803e-09
6.8705368041992	1.1111652931106e-08
6.977117061615	3.40542793964e-09
7.0862984657288	-1.3251960417904e-08
7.1790170669556	-2.1436334929348e-09
7.282133102417	1.279739159088e-08
7.3783159255981	-1.2674689076064e-09
7.4848985671997	-1.3349318983558e-08
7.5819492340088	7.49468820338e-11
7.6841974258423	1.2505329216594e-08
7.7847146987915	-2.1743775668881e-09
7.8912949562073	-1.1228072693825e-08
7.9892134666443	5.0143005303482e-09
8.0905961990356	6.9459797913396e-09
8.2041091918945	-6.9394827661995e-09
8.2950954437256	-5.9352278647395e-09
8.3921432495117	1.202881350082e-08
8.4952592849731	1.6428352012099e-09
8.5940437316895	-1.4010286264465e-08
8.6936931610107	2.944278820749e-09
8.7959432601929	7.0689560871529e-09
8.8955926895142	-8.4048750181864e-09
9.0047740936279	-6.0377001176448e-09
9.1000919342041	1.1895597396006e-08
9.2032070159912	2.047610303535e-09
9.3011236190796	-1.4056396935302e-08
9.4129037857056	-1.7098188143105e-10
9.5038890838623	1.2746143696063e-08
9.6139354705811	-2.5586606167138e-09
9.7092533111572	-1.4794218294867e-08
9.818434715271	4.5410394888812e-10
9.9076862335205	2.1564245500372e-08
10.010803222656	-8.7225560108095e-09

