[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
0.00093221664428711	8.2565065895324e-09
0.20336866378784	-5.2008534368042e-08
0.4070258140564	4.97290031376e-08
0.60939073562622	-3.6852146223509e-08
0.80924272537231	3.6455382712575e-08
1.0143375396729	-3.6139308434713e-08
1.2130403518677	3.3745291005971e-08
1.4182782173157	-1.7394530260617e-08
1.6175556182861	2.0177244319797e-09
1.8228650093079	-1.4379024360078e-10
2.0213532447815	-1.286150208557e-08
2.2249388694763	1.2792289005858e-08
2.4247908592224	-2.5669217862401e-08
2.6282334327698	2.5508439804867e-08
2.8298807144165	-2.719042413446e-08
3.0323171615601	4.0176821869409e-08
3.2337498664856	-4.1709544262858e-08
3.4364748001099	5.0599812340124e-08
3.6382651329041	-5.0652481320412e-08
3.8399839401245	5.1044775517539e-08
4.0437865257263	-5.313531303841e-08
4.2444276809692	5.2472639566759e-08
4.4481563568115	-4.2514933795701e-08
4.6486568450928	2.6820398346672e-08
4.8523139953613	-2.442950020054e-08
5.0525975227356	2.4897468975382e-08
5.2571153640747	-9.0527656482209e-09
5.4552435874939	7.2965264941161e-09
5.6600522994995	6.4562799551027e-09
5.8587551116943	-1.9629847969327e-08
6.0630583763123	3.2069038979898e-08
6.2647771835327	-4.443819534572e-08
6.4668560028076	4.5901419554184e-08
6.6685032844543	-5.1775025156076e-08
6.8695759773254	5.3222024121169e-08
7.0733761787415	-5.1413728385796e-08
7.2738027572632	5.0502585224876e-08
7.4787545204163	-3.7950908193807e-08
7.6782464981079	2.2780943353951e-08
7.8826951980591	-2.3078978728108e-08
8.083122253418	2.1350956558308e-08
8.2870674133301	-5.6155204930519e-09
8.486701965332	-7.1350219066346e-09
8.691725730896	2.0091652785936e-08
8.8915777206421	-2.1003723205126e-08
9.0948028564453	3.3149170519664e-08
9.2956619262695	-3.2840468122686e-08
9.4973802566528	3.3994936643467e-08
9.6989555358887	-4.5863021824744e-08
9.9014644622803	5.1705850268036e-08
10.104188919067	-5.3155268631144e-08
10.303251266479	5.1974179626768e-08
10.508632659912	-5.1592039085335e-08
10.708556175232	5.1872707018674e-08
10.912572860718	-4.1383479754131e-08
11.112713813782	4.058908231741e-08
11.316730499268	-2.5087143029623e-08
11.516509056091	1.0227394042772e-08
11.720814704895	3.4706355567238e-09
11.922030448914	-4.4280290545373e-09
12.1259765625	3.5457969893571e-09
12.325685501099	-1.6144621639569e-08
12.528553009033	2.7339648767111e-08
12.729122161865	-2.8451360378767e-08
12.933211326599	4.085062954573e-08
13.13334941864	-4.9913751354325e-08
13.336863517761	5.2733756916723e-08
13.538727760315	-5.2761699009807e-08
13.738865852356	5.2713801323989e-08
13.94317150116	-4.5530583747677e-08
14.143381118774	3.0774081949403e-08
14.347183227539	-1.5025914734679e-08
14.546068191528	1.7699086640732e-08
14.750936508179	7.5289013912183e-10
14.951856613159	-7.2038174037115e-11
15.154783248901	1.1740565186713e-09
15.355200767517	-1.3475466076329e-08
15.559206008911	2.5711107909387e-08
15.759908676147	-3.8118411538335e-08
15.961978912354	4.903389339006e-08
16.164405822754	-4.9427544723812e-08
16.36661529541	4.9406242652594e-08
16.568468093872	-5.2494907976097e-08
16.769744873047	5.2821039986384e-08
16.97346496582	-5.2679158812907e-08
17.173234939575	4.6680511900377e-08
17.377098083496	-3.217854427362e-08
17.576723098755	3.2969939667282e-08
17.78044128418	-3.1472097816732e-08
17.981002807617	1.6331124896851e-08
18.185440063477	-9.3981034066104e-10
18.385641098022	-7.4577330422265e-11
18.588354110718	1.2523174497403e-08
18.789417266846	-2.500494744595e-08
18.991844177246	3.7526405094468e-08
19.193552017212	-3.8894903298115e-08
19.396770477295	4.9166356319574e-08
19.600128173828	-5.2279663265153e-08
19.799682617188	5.2745463108295e-08
20.003976821899	-4.8067285263187e-08

