[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
0.00021457672119141	1.3564491382567e-05
0.10246753692627	0.0013608050066978
0.20299673080444	0.0027334010228515
0.3042459487915	0.0041034910827875
0.40570974349976	0.0054624150507152
0.50652503967285	0.0068252752535045
0.60928344726563	0.0081887803971767
0.70945262908936	0.009550423361361
0.81005573272705	0.010903120040894
0.91065645217896	0.012268006801605
1.0114026069641	0.013622867874801
1.113440990448	0.014985251240432
1.2144017219543	0.016332244500518
1.3157224655151	0.017694627866149
1.4167547225952	0.019041979685426
1.5171408653259	0.020391119644046
1.6175985336304	0.021729875355959
1.7189908027649	0.023074006661773
1.8193054199219	0.024412060156465
1.9203400611877	0.025743305683136
2.0225930213928	0.027072047814727
2.1224761009216	0.028397215530276
2.2233653068542	0.02971020899713
2.3253321647644	0.031030356884003
2.4251437187195	0.032344426959753
2.5271821022034	0.033649194985628
2.6272082328796	0.034937143325806
2.728385925293	0.036245848983526
2.8299927711487	0.037529852241278
2.9300928115845	0.03880850225687
3.0309104919434	0.040087141096592
3.1325888633728	0.041349317878485
3.233118057251	0.042621161788702
3.3350849151611	0.043861865997314
3.4356141090393	0.045111168175936
3.5359287261963	0.046339344233274
3.6373209953308	0.047572899609804
3.7379240989685	0.0487992875278
3.8398909568787	0.050008155405521
3.9412093162537	0.051203049719334
4.0418124198914	0.052400458604097
4.1421985626221	0.053597509860992
4.2443799972534	0.054767716675997
4.3450546264648	0.055937208235264
4.4470930099487	0.057097401469946
4.5476222038269	0.05825437232852
4.6490859985352	0.059389509260654
4.7495436668396	0.060511410236359
4.8512959480286	0.061641540378332
4.9513220787048	0.062739811837673
5.051851272583	0.063838444650173
5.1519513130188	0.064928852021694
5.2549242973328	0.066008888185024
5.3568172454834	0.06707888841629
5.4559826850891	0.068125285208225
5.5577349662781	0.069182768464088
5.65833568573	0.070215560495853
5.7593679428101	0.071251571178436
5.8607602119446	0.072257876396179
5.9607887268066	0.073270633816719
6.0618925094604	0.074266910552979
6.1626386642456	0.075246386229992
6.2631678581238	0.076222635805607
6.3657808303833	0.077185288071632
6.4656639099121	0.078133262693882
6.567919254303	0.079077303409576
6.6690945625305	0.080011323094368
6.7694091796875	0.080919578671455
6.8701553344727	0.081838920712471
6.9717621803284	0.082747891545296
7.0715737342834	0.083632171154022
7.1727514266968	0.084516085684299
7.2741436958313	0.085397504270077
7.3751759529114	0.086256735026836
7.4768543243408	0.087090194225311
7.5768113136292	0.087936535477638
7.6782011985779	0.088767491281033
7.7792358398438	0.089589141309261
7.8801965713501	0.090395405888557
7.9820895195007	0.091193795204163
8.0839138031006	0.091988615691662
8.1848030090332	0.09276194870472
8.2846851348877	0.093546740710735
8.386438369751	0.094305768609047
8.4871101379395	0.095049761235714
8.5872821807861	0.095791257917881
8.6892490386963	0.096524871885777
8.7897777557373	0.097255982458591
8.8915300369263	0.09796454757452
8.9919166564941	0.098652362823486
9.0925884246826	0.099357359111309
9.1938381195068	0.10051488876343
9.2950134277344	0.10097718238831
9.3954734802246	0.10161745548248
9.4966487884521	0.10228157043457
9.5963172912598	0.10293138027191
9.6987152099609	0.10360515117645
9.7996759414673	0.10418808460236
9.8999900817871	0.1048618555069
10.00138092041	0.10556900501251

