[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-9.997992515564	4.4575823920923e-08
-9.7933340072632	8.9476106523989e-09
-9.5941333770752	-2.0409418155509e-08
-9.390549659729	2.7489614140563e-08
-9.1907739639282	-2.2729075510597e-08
-8.98597240448	2.1359049640068e-08
-8.7862682342529	-3.0827521868559e-08
-8.5843372344971	3.8522948386799e-08
-8.3814735412598	-4.7064315111811e-08
-8.1802606582642	4.9985921179996e-08
-7.9782581329346	-4.9037982563505e-08
-7.7766156196594	4.7689926674366e-08
-7.5752592086792	-5.0750138314015e-08
-7.3725390434265	5.1774989628939e-08
-7.1680951118469	-5.1981711379767e-08
-6.9677448272705	4.7725595919701e-08
-6.7638754844666	-4.0309107163239e-08
-6.562807559967	2.9057073192007e-08
-6.3602304458618	-3.2313394626726e-08
-6.1597371101379	2.3427903173001e-08
-5.9564423561096	-2.6585984969074e-08
-5.7559490203857	1.7591547774032e-08
-5.5510020256042	-1.9253826977206e-08
-5.3528046607971	1.0212791501374e-08
-5.1462078094482	5.7910560791186e-09
-4.9463605880737	-5.0943302909445e-08
-4.7453618049622	5.1697302438924e-08
-4.5420670509338	-5.2011859708045e-08
-4.34157371521	4.8361993520984e-08
-4.1392135620117	-3.9712631405564e-08
-3.9374256134033	2.7608072272756e-08
-3.7337732315063	-1.8368243814848e-08
-3.5350728034973	2.2156358525649e-08
-3.3292651176453	-1.1155807833063e-08
-3.1304955482483	2.3020625405934e-09
-2.9250454902649	-4.5406935988979e-09
-2.7249097824097	-5.3248165876596e-09
-2.5213289260864	1.2600064103196e-08
-2.3200440406799	-9.7837089541031e-09
-2.1171092987061	6.7352652344255e-09
-1.9176197052002	-1.5832078759104e-08
-1.7133927345276	2.3610461141743e-08
-1.5122509002686	-3.3495307860676e-08
-1.3107514381409	4.193084279791e-08
-1.1079597473145	-4.8309910738453e-08
-0.90760946273804	5.0914419347237e-08
-0.70539236068726	-5.0194419287664e-08
-0.50288677215576	5.1555073099507e-08
-0.30059814453125	-5.1123727473623e-08
-0.098810195922852	5.1864148531422e-08
0.10376214981079	-5.1597083938759e-08
0.30346155166626	5.1888775942643e-08
0.50962686538696	-4.8014854314715e-08
0.70954322814941	5.0093760251002e-08
0.91405391693115	-4.5046078867017e-08
1.1134672164917	3.2826267926112e-08
1.3178372383118	-2.1240664338507e-08
1.5171051025391	1.1808264588353e-08
1.7220497131348	-1.8920898181563e-10
1.921534538269	-7.441544713771e-09
2.1231007575989	5.1791133159895e-08
2.3263931274414	-5.0154088881982e-08
2.5269556045532	4.4174193192248e-08
2.7306771278381	-4.6746766457773e-08
2.9303789138794	3.6859120200461e-08
3.1345319747925	-2.6811420639206e-08
3.3335852622986	1.6078866238445e-08
3.539605140686	-1.9698321196415e-08
3.7388753890991	8.6258058473732e-09
3.943817615509	1.1239170705224e-09
4.1435194015503	-1.0341548950521e-08
4.3476724624634	1.9870984857562e-08
4.5477318763733	-2.7295815385742e-08
4.7502326965332	3.7457311918843e-08
4.9522304534912	-3.39954127071e-08
5.1553082466125	4.1789043336848e-08
5.3569459915161	-4.8398639762581e-08
5.5588006973267	5.0581576260811e-08
5.7607293128967	-4.9817003855424e-08
5.9620809555054	4.9088406228748e-08
6.1642956733704	-5.1146233914778e-08
6.3664364814758	5.0844370491632e-08
6.5697288513184	-5.1431513270472e-08
6.7697882652283	5.1725315586282e-08
6.9735097885132	-4.8106553407479e-08
7.173068523407	5.0491561154331e-08
7.3772931098938	-4.2649151765772e-08
7.5782132148743	3.1365370745107e-08
7.7812886238098	-3.7597597923877e-08
7.9822111129761	4.0904701847921e-08
8.1867218017578	-2.939896681653e-08
8.3847713470459	2.0499324904222e-08
8.590648651123	-2.3766649093204e-08
8.7894868850708	1.2296498042019e-08
8.9937114715576	-1.0072827016927e-09
9.1944169998169	6.53529186323e-09
9.3986415863037	-1.0365748259744e-08
9.5976257324219	-3.1147004420085e-10
9.802282333374	9.6778514091511e-09
10.001766204834	-1.8103337495745e-08

