[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-0.007026195526123	5.1865818306851e-09
0.10211229324341	1.7907499927361e-09
0.19479751586914	1.0692644103472e-08
0.30047178268433	-8.6475973049005e-09
0.40441513061523	-6.0405733748325e-09
0.507493019104	1.2224090184532e-08
0.60797214508057	6.58810173082e-10
0.71105003356934	-1.519845760356e-08
0.80373287200928	3.5117149188579e-09
0.91114044189453	7.1021797332094e-09
1.0142183303833	-1.1756575268862e-08
1.1198949813843	-4.898405236986e-09
1.2151765823364	1.2874579624622e-08
1.3130569458008	-1.1440753899805e-09
1.4170002937317	-1.186925224772e-08
1.5105509757996	6.5336465127075e-09
1.6110277175903	6.0317040251334e-09
1.7184376716614	-1.2509489444312e-08
1.8163180351257	-4.8676729313968e-09
1.9159293174744	1.3678717714072e-08
2.0242047309875	8.1759693459915e-10
2.1307468414307	-1.3083136352066e-08
2.2242975234985	5.7756066595971e-09
2.321310043335	6.5797447490468e-09
2.4209237098694	-1.1536336330664e-08
2.5248670578003	-2.8086781789227e-09
2.6210141181946	1.3699198220252e-08
2.73188829422	-3.0033111553252e-09
2.8228378295898	-1.0230254865462e-08
2.9250502586365	9.3763112829492e-09
3.0263948440552	5.1917075083452e-09
3.1277394294739	-1.2417292971634e-08
3.234281539917	-4.6799181196988e-10
3.3278322219849	-1.4667511649691e-09
3.4309101104736	-1.1418533674146e-08
3.5365843772888	7.9933881735883e-09
3.6431264877319	5.7141424925078e-09
3.7384080886841	-1.2253392078776e-08
3.8345575332642	-1.8252850342293e-09
3.9359021186829	1.3694084088911e-08
4.0511059761047	-4.2120693599657e-09
4.1498517990112	-7.8690769456102e-09
4.2408037185669	1.007288741306e-08
4.3395495414734	4.0085437191806e-09
4.4486904144287	-1.2939715965388e-08
4.5396423339844	9.1490748310719e-10
4.6496486663818	1.2060189291674e-08
4.7483944892883	-6.9266556934622e-09
4.8532056808472	-6.0969114201725e-09
4.9476194381714	1.2249696368372e-08
5.061092376709	2.5027035999159e-09
5.1615715026855	-1.3682389443659e-08
5.2551198005676	3.470742804268e-09
5.3495359420776	8.6899758500181e-09
5.4508805274963	-9.0829610499554e-09
5.5539584159851	-4.427194610912e-09
5.6605005264282	1.2777257474283e-08
5.7549166679382	1.8572808221928e-11
5.8571267127991	-1.3395571762942e-08
5.9558749198914	5.7909725903471e-09
6.0580849647522	6.5080403288675e-09
6.1715579032898	-1.120340797911e-08
6.2616419792175	-2.7933120261281e-09
6.3655853271484	1.3448226532375e-08
6.4729928970337	-3.0289173391651e-09
6.5726065635681	-1.0588789400856e-08
6.6626906394958	8.659243988518e-09
6.7744302749634	4.9356101428089e-09
6.8671131134033	-1.2350702682795e-08
6.9779872894287	-7.0872308022274e-10
7.0706701278687	1.3688957523073e-08
7.1702837944031	-5.256926893793e-09
7.2811555862427	-7.0137264884806e-09
7.3799014091492	1.0902643232669e-08
7.4760508537292	3.3222080642048e-09
7.5817275047302	-1.3226545192424e-08
7.6752758026123	2.0110011433871e-09
7.7852821350098	1.1133122868046e-08
7.8788328170776	-7.9305415567887e-09
7.9836416244507	-5.7486295723663e-09
8.0936479568481	1.2265062743211e-08
8.187198638916	9.4563956665183e-10
8.2833461761475	-1.3912869079036e-08
8.384690284729	4.5617105648432e-09
8.4869022369385	7.768022669552e-09
8.5882472991943	-1.026098761514e-08
8.6895923614502	-4.176223367125e-09
8.7952690124512	1.3176762792e-08
8.8931484222412	-1.0672450700966e-09
8.9901638031006	-1.2176561092758e-08
9.0923738479614	7.3121788624064e-09
9.1911201477051	6.1443805599026e-09
9.2915992736816	-1.1664378796183e-08
9.3972759246826	-2.2606372329648e-09
9.4994878768921	1.3653099983912e-08
9.5939016342163	-3.3515930031314e-09
9.6961135864258	-8.560526509882e-09
9.8043899536133	9.2585086264307e-09
9.8970718383789	4.5412185123439e-09
9.9984169006348	-1.2401926596795e-08

